nome,nome_chiave,eta,ruolo,ruolo_dettaglio,squadra,nazione_squadra,nazione_giocatore,instagram_followers,facebook_followers,twitter_followers,insta_likes_avg,google_hits,google_hits_1,wiki_visual,insta_hashtag,GER_kicker,GER_bild_G,GER_eurosport_G,ITA_corriere,ITA_sky_G,ITA_gazzetta_G,ENG_thesun,ENG_sky_G,ENG_guardian_G,SPA_marca,SPA_as_G,SPA_mundodep_G,FRA_francefootball_G,FRA_lequipe_G,FRA_eurosport_G,FRA_le10sport_G,INT_eurosport_G,INT_espn_G,INT_bein_G,pres_2018_tot,goal_2018_tot,assist_2018_tot,pres_2018_CL,goal_2018_CL,assist_2018_CL,pres_2017_tot,goal_2017_tot,assist_2017_tot,pres_2017_CL,goal_2017_CL,assist_2017_CL,pres_tot,goal_tot,assist_tot,pres_tot_CL,goal_tot_CL,assist_tot_CL,whoscored1819,valore,Instagram,Facebook,Twitter,SOCIAL,Germania,Francia,Italia,Spagna,Inghilterra,Internazionale,MEDIA,GOOGLE,WIKIPEDIA,IPOP
Mateo Kovacic,Kovacic,24,Centrocampista,Centrale,Chelsea FC,Inghilterra,Croazia,4447232.0,1036890.0,637324.0,164007.0,3660000,11800000,858114,145563,245,175,195,572,564,1960,358,423,306,667,9780,1580,173,330,256,545,2110,1830,858,22,0,1,0,0,0,36,0,3,7,0,1,292,18,31,33,3,1,6.72,30000000,0.5965992270069678,0.5563094640497854,0.5406409284423322,0.5645165398330284,0.5363277255127786,0.464275070212156,0.6754164488240472,0.5992235157535701,0.5848358366332219,0.6620223230873595,0.5870168200038556,0.4200591948399917,0.5501728030122646,0.5623529579431341
Juan Mata,Juan Mata,30,Centrocampista,Trequartista,Manchester United,Inghilterra,Spagna,5051117.0,9414907.0,7642054.0,120868.2,116000000,79000000,728671,92661,300,259,119,51,158,144,1225,9450,1180,1139,4760,1510,141,300,441,420,2150,485,1050,18,4,2,5,1,0,40,3,7,6,0,1,514,122,145,44,8,12,6.67,30000000,0.5740690702495773,0.7614169115676577,0.779649680869992,0.7050452208957423,0.5416555727399345,0.4709323814026897,0.44696800455671865,0.5880941379213777,0.7847760484239923,0.6233714945579433,0.5759662732671093,0.6244401596584322,0.5258547887883811,0.6110207500669723
Marek Hamsik,Hamsik,31,Centrocampista,Centrale,SSC Napoli,Italia,Slovacchia,533712.0,625468.0,,48392.8,3410000,8900000,309024,86238,300,125,97,2081,1800,3580,114,345,234,287,1090,376,377,316,239,80,1610,78,981,17,1,1,6,1,1,49,7,3,6,0,1,592,133,111,32,5,5,6.69,30000000,0.4491762331720602,0.5093127764796643,0.46585371601142644,0.47478090855438365,0.5100118371461644,0.48880647512709635,0.7891020641988988,0.43110052537295473,0.5246607361807413,0.5454030081820885,0.5481807743679907,0.38974108121964446,0.3982816488756357,0.5001318274514887
David Silva,David Silva,32,Centrocampista,Trequartista,Manchester City,Inghilterra,Spagna,1127144.0,2431234.0,3790987.0,59564.8,269000000,219000000,942447,47167,981,518,298,304,448,926,1296,3960,2930,1348,7390,2850,2760,7250,1240,1500,3390,3180,1540,20,8,4,5,3,2,40,10,14,7,0,2,566,104,152,62,10,15,7.5,30000000,0.4672577710279921,0.6355395760168594,0.7121999963382976,0.6049991144610497,0.6486978432696578,0.7331793605505944,0.6171106967483407,0.6322476949028382,0.7895145234717024,0.7214396320472679,0.6903649584984003,0.7340422296755174,0.5641142891394003,0.6595766921080425
Axel Witsel,Witsel,29,Centrocampista,Mediano,Borussia Dortmund,Germania,Belgio,930165.0,776450.0,497577.0,48131.8,3590000,3020000,775416,13705,228,423,622,436,2710,644,142,131,265,226,7240,325,204,326,434,232,894,342,688,24,3,1,5,1,0,18,2,1,0,0,0,497,81,43,45,3,3,7.17,30000000,0.4129898272063508,0.5294167810408299,0.5168253477792283,0.486410652008803,0.6026566506179242,0.48701470478669445,0.6832068333785394,0.49728516822628355,0.5046389897822894,0.562940697256043,0.5562905073412957,0.2735636248997684,0.5351018466807475,0.5096036792413363
Blaise Matuidi,Matuidi,31,Centrocampista,Centrale,Juventus FC,Italia,Francia,4574944.0,2095593.0,2754718.0,99739.7,4550000,10300000,683576,69866,231,141,158,766,560,23400,281,289,442,305,1270,701,3520,5620,2520,26100,1840,241,2900,21,2,2,5,0,1,49,4,3,9,1,0,585,46,43,59,7,10,6.94,30000000,0.5533613168092671,0.6217271076932959,0.681477857530828,0.6188554273444636,0.5192343267537431,0.7555355141194765,0.7657654568550614,0.4586535361912126,0.5756151911592374,0.6323682696475635,0.617862049121049,0.405444963560224,0.5163538420060034,0.5895943074841737
Hugo Lloris,Hugo Lloris,31,Portiere,Portiere,Tottenham Hotspur,Inghilterra,Francia,1025730.0,,,189667.9,7860000,6090000,879715,19054,210,230,139,43,41,46,775,940,797,175,652,346,1110,1260,1050,986,1510,549,1370,18,0,0,4,0,0,43,0,0,7,0,0,552,0,2,53,0,1,7.08,30000000,0.4867493440839555,0.4297031113321494,0.45878395608014255,0.4584121371654158,0.5272211622155306,0.6285478250754929,0.35701710751935384,0.38792832946125083,0.6752058950873258,0.6253756608386883,0.5335493300329404,0.3489580273223804,0.5538701539182509,0.49812368844859284
Manuel Neuer,Neuer,32,Portiere,Portiere,FC Bayern Monaco,Germania,Germania,10441792.0,9133975.0,4062339.0,185831.7,25700000,11000000,1146002,349553,2003,3760,2320,342,365,6810,361,389,1080,1053,3260,1390,735,2110,669,447,2480,515,4070,26,0,0,6,0,0,4,0,0,1,0,0,583,0,0,98,0,0,6.08,30000000,0.6602846581504501,0.7586004156390752,0.7188514939042286,0.712578855897918,0.8173624899251113,0.6182833470197625,0.6779642871474413,0.5666344212721438,0.6267662277265537,0.6832528809293409,0.6650439423367256,0.41251275321035397,0.5931973640326083,0.64851912172337
James Maddison,James Maddison,22,Centrocampista,Trequartista,Leicester City,Inghilterra,Inghilterra,134386.0,,61320.0,27659.8,9190000,7630000,536085,3628,8,4,1,2,5,4,193,3390,335,6,82,24,20,9,13,1,278,219,75,18,5,3,0,0,0,49,15,11,0,0,0,131,29,29,0,0,0,7.12,28000000,0.27689784789281774,0.2009865798295438,0.3153879924524897,0.26442414005828374,0.07747993641060615,0.1527012113351436,0.07763312415405592,0.09048713403046788,0.6349007742954274,0.4189798657590264,0.24203034099745457,0.3731911443578157,0.48020799709755935,0.28171396432863216
Lorenzo Pellegrini,Lorenzo Pellegrini,22,Centrocampista,Centrale,AS Roma,Italia,Italia,273061.0,,18449.0,21918.2,14000000,14800000,202643,2132,65,3,7,332,263,694,44,128,76,23,1460,141,28,34,31,33,444,129,139,14,2,5,4,1,3,37,3,5,8,0,1,172,30,19,12,1,4,7.05,28000000,0.2764710396935484,0.28094439165565804,0.19982605923470112,0.25241383019463587,0.22654918882255207,0.24340093491378023,0.5932715747064473,0.31681873904471985,0.4149734192304882,0.44100102132423075,0.37266914634036974,0.44440925159205097,0.3355254990759337,0.3430173744812828
Joe Gomez,Joe Gomez,21,Difensore,Difensore centrale,FC Liverpool,Inghilterra,Inghilterra,802837.0,39270.0,388677.0,71070.8,82200000,66500000,478320,9147,119,116,68,14,21,3,407,762,538,21,606,153,58,147,40,3,622,705,281,18,0,0,5,0,0,31,0,2,5,0,0,91,1,4,10,0,0,6.79,28000000,0.4122607671722831,0.25195653746629226,0.4930603936352099,0.3857592327579284,0.45459311637964595,0.33347681067229246,0.2003355418862528,0.27874115289876283,0.6295815869790914,0.540801180465693,0.4062548982136231,0.6059249913321549,0.46325193602867304,0.4239985468105774
Rony Lopes,Rony Lopes,22,Attaccante,Ala destra,AS Monaco,Francia,Portogallo,81477.0,44801.0,49367.0,3932.4,2930000,6790000,120528,975,19,2,2,17,39,7,16,63,39,7,175,78,258,676,308,98,102,79,333,5,1,0,0,0,0,50,17,12,5,1,1,180,46,40,5,1,1,7.26,28000000,0.13279532714281989,0.2642077098411495,0.29452655599478506,0.23050986432625145,0.11581897622105912,0.5119175700814363,0.2567147554203684,0.1638747386921509,0.32870428367299603,0.40452726791353943,0.29692626533359173,0.3606535347816666,0.25825560678380227,0.2810905751405249
Alassane Plea,Plea,25,Attaccante,Punta centrale,Borussia Mönchengladbach,Germania,Francia,100946.0,12420.0,30338.0,16205.5,455000,67200000,134533,14486,98,224,60,72,63,62,9,74,45,98,309,58,826,1180,259,101,900,1130,936,18,12,3,0,0,0,49,21,7,0,0,0,181,60,27,0,0,0,7.09,28000000,0.28539061741315447,0.14492902777721642,0.24768189887010086,0.22600051468682392,0.4640361680794305,0.5697178830051771,0.4030602954767333,0.2803490837101515,0.31717313381265094,0.6175865171931036,0.44198718021287453,0.6070505790775189,0.2746040938764609,0.38287084529924537
Rafinha,Rafinha Alcantara,25,Centrocampista,Centrale,FC Barcellona,Spagna,Brasile,3526186.0,3005150.0,1292455.0,126213.4,11000000,887000,528578,17569,256,62,38,34,1178,1347,17,501,56,236,606,717,150,74,62,67,1820,151,180,8,1,0,2,1,0,18,2,3,0,0,0,221,37,26,18,1,2,6.67,28000000,0.5118019466663064,0.6552434620807113,0.6086660309355498,0.5919038132275225,0.4472743527807285,0.35650814703683076,0.5700377162490478,0.4183048884140958,0.4140433337889535,0.5074452364441201,0.45226894578562943,0.14186716669083066,0.4781106856001406,0.464482087880665
Juan Cuadrado,Cuadrado,30,Attaccante,Ala destra,Juventus FC,Italia,Colombia,6928112.0,4933923.0,3840487.0,181269.1,46500000,176000000,524730,124724,211,137,180,1542,3420,21500,216,301,432,1206,8130,1070,1670,8830,245,245,15500,297,1170,16,1,4,5,0,2,29,5,10,6,1,1,310,43,56,32,3,4,6.89,28000000,0.6125397273278391,0.701340714506583,0.713448155519162,0.6757761991178614,0.5187214845138964,0.6694901309471399,0.8552826581609517,0.6024599164858248,0.5661150631179943,0.681304516187156,0.6488956282354938,0.7105456553560429,0.47702405207868964,0.6462065522001164
Kevin Strootman,Strootman,28,Centrocampista,Centrale,Olympique Marsiglia,Francia,Olanda,619862.0,620908.0,681480.0,21236.8,1950000,3890000,199228,28542,107,45,7,1428,957,1790,59,259,238,89,373,173,224,362,620,5080,978,154,1090,18,0,2,0,0,0,44,1,1,11,0,1,337,41,70,12,0,1,6.85,28000000,0.38471529945809774,0.5086324613215915,0.5470861662959169,0.4801446423585354,0.34019059142459923,0.5059904614843035,0.7294553047908022,0.317516153563227,0.49032414022039106,0.5557016694911544,0.4898630534957462,0.30077563866514084,0.3329978546484775,0.4557623401239729
Jordan Henderson,Jordan Henderson,28,Centrocampista,Centrale,FC Liverpool,Inghilterra,Inghilterra,2270540.0,1370888.0,671800.0,86238.1,67800000,63800000,822024,21337,193,90,107,18,25,200,914,1280,1110,75,412,258,82,204,162,7,2080,3000,650,20,0,0,4,0,0,41,1,2,10,0,0,392,30,53,19,1,0,6.41,28000000,0.4848960099563963,0.582270915453486,0.5457097106680079,0.5376255453592967,0.48280106358308367,0.4040102929993606,0.34954483310800827,0.3271727348162889,0.7036601559105841,0.6682841952322809,0.489245545941601,0.6014695546737492,0.5437826652341557,0.5176001937850366
Cengiz Ünder,Cengiz Ünder,21,Attaccante,Ala destra,AS Roma,Italia,Turchia,724331.0,46930.0,146758.0,139861.8,10200000,9220000,327399,11716,60,38,6,94,142,6750,44,513,152,8,242,50,1540,1260,39,9,458,196,520,21,5,6,6,3,2,32,8,2,5,1,1,154,33,24,11,4,3,6.83,27000000,0.44571761998964393,0.2685241922598488,0.3993516992829302,0.3711978371774743,0.30370380185558493,0.5332557011554504,0.5905103749242393,0.1692597616972719,0.48644952035156597,0.5082054791388518,0.4318974398538274,0.3935381257904968,0.4068718570385998,0.40958073940768036
Hakan Calhanoglu,Hakan Calhanoglu,24,Attaccante,Ala sinistra,AC Milan,Italia,Turchia,1901492.0,1212332.0,284947.0,125490.2,1370000,1290000,228729,30069,639,636,249,35,151,646,61,101,182,57,414,227,10,74,51,1,666,233,326,20,1,8,0,0,0,45,8,13,0,0,0,321,71,74,20,5,9,6.86,27000000,0.5053206773715736,0.5708431843725912,0.4631912726985806,0.5131183781475818,0.6306144068465013,0.25140089134801746,0.47690086859870134,0.3129681221452132,0.4502323693374266,0.5097040170708641,0.43863677922445393,0.18212880815599192,0.3535344018103357,0.427894456341436
Santiago Ascacíbar,Ascacibar,21,Centrocampista,Mediano,VfB Stoccarda,Germania,Argentina,63868.0,,,9075.9,788000,254000,50764,1082,137,205,91,9,1,4,5,4,4,8,164,22,28,12,1,1,6,8,4,16,0,0,0,0,0,31,0,1,0,0,0,95,0,1,0,0,0,6.64,25000000,0.16367265456632216,0.11823954200949556,0.22247491308265996,0.16812903655282588,0.4900295124371868,0.0922971042189668,0.085316030817201,0.1281236317186529,0.11048153233566012,0.04944386754700413,0.1592819465124453,0.007446459193543351,0.1296575928143492,0.14519844006736743
Nikola Milenkovic,Milenkovic,21,Difensore,Difensore centrale,ACF Fiorentina,Italia,Serbia,46212.0,,,8174.7,1690000,4160000,103957,929,23,25,7,181,2240,224,38,97,155,14,472,48,27,1640,33,11,157,1310,44,16,2,0,0,0,0,17,0,0,0,0,0,77,6,1,0,0,0,6.92,25000000,0.14252831424509557,0.08104986209037268,0.19456898756428623,0.13938238796658484,0.2525322610877601,0.390306591623804,0.6061939961425544,0.21768480570573714,0.42508256928161386,0.44122811951535845,0.388838057226138,0.3079890313071081,0.23625910696919664,0.299583967775717
Lautaro Martínez,lautaro martinez,21,Attaccante,Punta centrale,FC Internazionale,Italia,Argentina,1044496.0,38143.0,,149064.1,7400000,11100000,424787,18047,21,20,7,156,200,4650,21,202,25,59,891,184,27,38,53,10,370,246,521,13,2,1,3,0,0,27,18,5,0,0,0,71,28,7,3,0,0,6.58,25000000,0.4751997926830682,0.24924925763659042,0.3855230098462111,0.3699906867219566,0.2409687596283525,0.2637339548156505,0.6119752579552616,0.34025266766821094,0.36292621251018137,0.5086656471700478,0.38808708329128416,0.4134855439897102,0.4455999613579098,0.39068909684192676
Amine Harit,Amine Harit,21,Centrocampista,Trequartista,FC Schalke 04,Germania,Marocco,807422.0,175407.0,87675.0,59124.7,672000,659000,123294,6625,148,275,101,2,3,2,15,37,18,7,159,35,199,134,66,88,51,40,103,18,1,3,4,0,0,35,3,7,0,0,0,87,5,11,4,0,0,6.89,25000000,0.39452424390635277,0.3911061987400558,0.3497873640853072,0.3784726022439053,0.5069392809143495,0.39124700631436,0.03805726144120083,0.1356810254301111,0.2809452472627398,0.309825332612488,0.2771158589958749,0.10992879564092765,0.26163002885908887,0.288151980473362
Pablo Fornals,Fornals,22,Centrocampista,Trequartista,Villarreal CF,Spagna,Spagna,41119.0,,12388.0,4215.8,405000,647000,66882,1048,14,8,1,14,8,6,16,41,23,184,2530,649,7,34,22,3,408,57,227,24,3,3,0,0,0,46,4,13,0,0,0,133,14,19,0,0,0,6.82,25000000,0.11292425461261439,0.06803347411867963,0.16150586546854304,0.11415453139994569,0.12561013053677397,0.18168309441126654,0.18878421362688438,0.46593586073865484,0.2955346627514614,0.4279879526849768,0.2809226524583363,0.10795337745965397,0.1706662066516074,0.20969264482373787
André Zambo Anguissa,Anguissa,23,Centrocampista,Mediano,FC Fulham,Inghilterra,Camerun,69627.0,,,10035.8,356000,565000,74364,857,20,6,2,9,94,5,23,87,49,9,191,27,278,499,243,303,127,41,419,14,0,0,0,0,0,56,0,0,0,0,0,120,0,2,0,0,0,5.93,25000000,0.164105268874597,0.12753696198927625,0.22966422747668966,0.1737688194468543,0.1552695425942862,0.495470738201717,0.24974513478116825,0.14524482405700323,0.36158212356325636,0.39804614324663934,0.300893084407345,0.09338591331577605,0.18643686169666054,0.23695343089064272
Lucas Tousart,Tousart,21,Centrocampista,Mediano,Olympique Lione,Francia,Francia,91013.0,5282.0,44726.0,7905.9,260000,397000,43265,1132,16,7,4,25,20,9,9,27,27,4,242,65,540,631,3030,424,64,9,510,21,0,0,5,0,0,50,0,0,0,0,0,129,2,3,6,0,0,6.73,25000000,0.17202805598258475,0.06543578360964138,0.2850276426626319,0.17416382741828604,0.1743291102279646,0.610699713819893,0.2577791124474119,0.15052130458036014,0.2650013184241418,0.32713221134311915,0.2975771284738151,0.05545289201573773,0.1058855595710121,0.22448115497131801
Fabián Ruiz,fabian ruiz,22,Centrocampista,Centrale,SSC Napoli,Italia,Spagna,219725.0,,52115.0,33354.7,23300000,21700000,135178,3895,37,2,4,141,267,224,9,59,33,94,531,123,52,41,21,6,281,86,100,15,3,0,6,0,0,35,3,6,0,0,0,115,10,9,6,0,0,7.34,25000000,0.3053433012287537,0.2567710997082282,0.29973851521443834,0.2872843053838067,0.1688720496126933,0.26035255317437045,0.5219798608932634,0.32421413348061395,0.29856465035124324,0.397334888818533,0.3285530227217862,0.48554508397092006,0.27531541117260955,0.32673014069324247
Nicolas Pépé,Nicolas Pépé,23,Attaccante,Ala destra,LOSC Lilla,Francia,Costa d'Avorio,47899.0,,,9514.4,28400000,27400000,107068,332,18,67,10,16,9,8,85,253,170,16,1030,183,303,410,270,879,215,171,441,20,12,7,0,0,0,38,14,5,0,0,0,135,36,16,0,0,0,7.47,25000000,0.11896196899556756,0.08569857208026294,0.19787753717889256,0.13417935941824102,0.28728289911595745,0.4946321280860777,0.2075772863772455,0.2960293911729647,0.4916492497901526,0.4697217026507822,0.3744821095321967,0.510615675069857,0.2406444043892387,0.3091537104460908
Giovanni Simeone,Giovanni Simeone,23,Attaccante,Punta centrale,ACF Fiorentina,Italia,Argentina,374595.0,51428.0,208331.0,22327.8,4780000,5340000,317301,1396,32,34,6,166,315,1440,40,97,49,85,589,252,44,74,118,453,405,132,208,17,4,3,0,0,0,41,15,5,0,0,0,158,48,13,0,0,0,6.9,25000000,0.27592462365006526,0.27703371553145223,0.43305952955138705,0.32867262291096816,0.2722315620381208,0.33274290342589313,0.5933286388559882,0.34633123882214073,0.3864563483346451,0.45415632174396153,0.3975411688701249,0.33483108251692534,0.40221262112200895,0.3734825986902353
Jean-Kévin Augustin,Jean Augustin,21,Attaccante,Punta centrale,RasenBallsport Lipsia,Germania,Francia,258623.0,32698.0,37797.0,4750.5,548000,71100000,103668,508,177,263,197,17,1,7,26,81,95,12,290,163,209,469,267,514,130,39,390,24,8,2,0,0,0,37,12,6,5,1,0,112,34,13,7,1,0,6.46,25000000,0.1635442146158338,0.23492859591354,0.2688324396395566,0.22243508338964346,0.5361365676143551,0.48579640938315344,0.12980453894923963,0.22808906070966808,0.3871896916045882,0.39432579386339944,0.36022367702073405,0.6131146788897947,0.23584508826338327,0.33432791631331926
Jefferson Lerma,Lerma,24,Centrocampista,Mediano,AFC Bournemouth,Inghilterra,Colombia,46091.0,,6447.0,3562.2,965000,15900000,137665,27103,17,2,8,10,2,7,61,234,95,264,5150,1220,78,45,19,1,252,58,120,16,1,1,0,0,0,28,0,1,0,0,0,158,8,8,0,0,0,7.02,25000000,0.2094169850560795,0.08104986209037268,0.09866738361711087,0.12971141025452101,0.15827008421470803,0.2753896242531468,0.1314362843909734,0.5287815976010325,0.4557904088965124,0.38649907170031844,0.3226945118427819,0.4521156067852354,0.27802670436211707,0.2777676011788734
Wendell,Wendell,25,Difensore,Terzino sinistro,Bayer 04 Leverkusen,Germania,Brasile,75640.0,5311.0,,2855.2,41100000,38000000,34761,31129,423,423,200,44,67,80,43,68,384,50,489,147,9,87,42,81,215,943,84,23,1,1,0,0,0,30,3,3,0,0,0,202,7,12,16,0,2,6.83,25000000,0.22217525099042268,0.06594484780865799,0.20765801256418548,0.16525937045442204,0.5911404208341803,0.2473408620776075,0.3924681677768149,0.3018477292883091,0.449754362835048,0.46598341752931033,0.40808916005687834,0.5457704087115461,0.07333833773636146,0.32394743801385856
Lucas Vázquez,Lucas Vazquez,27,Attaccante,Ala destra,Real Madrid CF,Spagna,Spagna,7136164.0,2709217.0,1047135.0,200357.9,17600000,28100000,412608,68961,167,144,144,185,218,291,173,450,270,851,14300,2170,133,125,210,99,1730,558,786,22,2,2,4,1,1,53,8,16,10,1,3,265,34,61,31,3,7,6.63,25000000,0.5998543968632867,0.6456050294442178,0.5884144185610138,0.6112912816228394,0.5024781637627747,0.41162196469821505,0.5346712668303377,0.634157857271542,0.5546777026906888,0.6092790162775784,0.541147661921856,0.5133273451078808,0.44127369377907477,0.548669168662419
Elseid Hysaj,Hysaj,24,Difensore,Terzino destro,SSC Napoli,Italia,Albania,218212.0,,,14667.1,1530000,2440000,108605,4995,52,7,2,889,352,5680,51,47,55,27,416,126,102,102,52,39,682,1170,73,18,0,1,3,0,0,47,0,1,6,0,0,289,2,9,16,0,0,6.71,25000000,0.27672400900063604,0.25584135771024996,0.32695574999349,0.2865070389014587,0.20260370171180697,0.3488213721300149,0.7112705736831025,0.2667024304207675,0.37527517983394215,0.5097752027156351,0.40240807674921153,0.2506398727390659,0.24276416552873228,0.3424885104970403
Bryan Cristante,Cristante,23,Centrocampista,Centrale,AS Roma,Italia,Italia,146485.0,,112823.0,22178.6,511000,3590000,144692,7148,49,9,6,548,428,1080,25,47,42,171,548,89,44,92,70,8,706,3820,130,21,3,2,5,0,0,47,12,4,0,0,0,186,27,10,11,0,0,6.71,25000000,0.29117318710203777,0.21121374180730268,0.37405087562848316,0.2921459348459412,0.2460187122490781,0.3239504965801312,0.6452369255990691,0.33879237699048276,0.338474239152832,0.5754569871137744,0.4113216229475613,0.2921486060789672,0.28543063882424724,0.3565406170114914
Mattia Caldara,Caldara,24,Difensore,Difensore centrale,AC Milan,Italia,Italia,479254.0,,,56902.9,686000,4900000,295390,13056,29,22,7,649,450,975,40,51,59,112,217,33,37,46,77,24,747,68,125,1,0,0,0,0,0,34,3,4,0,0,0,183,20,4,0,0,0,5.93,25000000,0.3944655455972319,0.34416684751816684,0.39394696607457663,0.3775264530633251,0.2584219859488888,0.29459221980776823,0.6508790712281596,0.25359498258876695,0.37121603226087485,0.4328737646887328,0.3769296760871985,0.3255877416183568,0.3915710089286406,0.3737560151145604
Julian Weigl,Julian Weigl,23,Centrocampista,Mediano,Borussia Dortmund,Germania,Germania,559353.0,209683.0,143274.0,21727.4,1280000,2450000,118819,11650,515,659,528,31,4,8,67,67,90,18,488,180,136,71,119,38100,251,130,152,9,1,0,3,0,0,34,1,0,5,0,0,253,8,5,17,1,0,6.59,25000000,0.3544818692487553,0.40770096641788334,0.3970400591028889,0.38640763158984254,0.647982880415622,0.3726055191402018,0.20738074330512704,0.26859067886219073,0.41509521350634254,0.42420254249384853,0.38930959628722217,0.25107951608193446,0.25613176118517317,0.3638447045236335
Ben Davies,Ben Davies,25,Difensore,Terzino sinistro,Tottenham Hotspur,Inghilterra,Galles,225142.0,,176193.0,13192.8,88400000,66300000,147546,2913,84,41,3,49,166,220,539,1300,3110,26,746,127,5,108,56,3,1300,540,250,21,0,1,5,0,1,38,2,6,5,0,0,244,7,19,13,0,1,6.87,25000000,0.2567079709823821,0.25956032570216236,0.4169390920871362,0.3110691295905602,0.2974298824361745,0.24343092493548765,0.46037010991889077,0.2900934138674712,0.7202791399289796,0.5533441961689903,0.427491277875999,0.6056012180527712,0.28833554811088696,0.3992810747446667
Stanislav Lobotka,Lobotka,24,Centrocampista,Mediano,Celta de Vigo,Spagna,Slovacchia,24223.0,,,3499.8,309000,1280000,54635,520,14,4,1,17,20,9,6,35,9,113,463,246,30,15,9,107,260,29,5,12,0,1,0,0,0,41,0,0,0,0,0,229,6,13,0,0,0,6.72,25000000,0.06384855530980649,0.008529986248083094,0.1395671392722386,0.07064856027670939,0.10214602949182316,0.17477878647364362,0.2415134581545445,0.3464112010871427,0.219549646209192,0.23960619788025747,0.22066755321610057,0.18129228527676108,0.14058667146161707,0.1688936324422827
Victor Lindelöf,Lindelöf,24,Difensore,Difensore centrale,Manchester United,Inghilterra,Svezia,1118917.0,62300.0,249234.0,129585.7,1410000,11300000,349372,46071,87,62,50,87,92,261,737,61500,322,55,594,139,122,167,106,341,1590,165,190,17,0,0,3,0,0,29,0,0,5,0,0,255,5,5,20,0,0,6.52,25000000,0.5003148136668711,0.2948641824785288,0.45030719544854825,0.4151620638646494,0.40907789666919053,0.39713733466423035,0.46953204528922043,0.3120193387538513,0.7830204296857981,0.5078277310941204,0.4797691293594018,0.41540510656184365,0.41653240524052476,0.4505489526866116
Jean-Philippe Gbamin,Gbamin,23,Centrocampista,Mediano,1.FSV Magonza 05,Germania,Costa d'Avorio,17104.0,2613.0,422342.0,2174.5,172000,237000,21229,194,262,422,134,4,1,3,1,5,1,6,140,2,50,223,7,3,4,3,9,17,2,0,0,0,0,31,1,3,0,0,0,177,7,5,0,0,0,6.7,25000000,0.0,0.0,0.5010525565283762,0.16701751884279206,0.5562666062172082,0.2870257341850844,0.04203321408872982,0.03812169653233611,0.0075619230872052065,0.031486865133315056,0.16041600654064647,0.0,0.0,0.13304987234293228
Nathan Aké,Nathan Aké,23,Difensore,Difensore centrale,AFC Bournemouth,Inghilterra,Olanda,650814.0,363958.0,293063.0,13990.4,1240000,4210000,233317,3059,26,6,5,5,43,21,270,344,331,16,117,158,4,57,8,1,400,80,131,19,1,0,0,0,0,40,2,3,0,0,0,169,11,9,1,0,1,6.78,25000000,0.2997880970605003,0.45897080883680685,0.46589337846994217,0.40821742812241646,0.1981327443823293,0.14782391708861922,0.24316263135060803,0.1999708430299232,0.569797145452806,0.41796935906287835,0.2961427733945274,0.3092733076051874,0.3564880172833137,0.33338820451117407
Matteo Politano,Politano,25,Attaccante,Ala destra,FC Internazionale,Italia,Italia,267371.0,22124.0,17595.0,57867.5,955000,3820000,149947,9952,35,5,6,804,724,3040,11,201,52,317,306,78,116,88,41,1,677,150,195,23,2,4,6,0,1,39,11,5,0,0,0,296,57,29,6,0,1,6.94,25000000,0.36543555660583343,0.1986081390569764,0.19526597052731992,0.2531032220633766,0.21129059569201925,0.3402034407347287,0.7122818147783995,0.3339976049560656,0.36381445781681304,0.47469712878176834,0.40604750712663246,0.29882370816370296,0.29073618416542313,0.34410496375264094
Matías Vecino,Vecino,27,Centrocampista,Centrale,FC Internazionale,Italia,Uruguay,228512.0,29893.0,47969.0,34086.8,4390000,56500000,171665,62448,67,18,10,798,584,1190,51,93,78,1158,3400,1640,91,112,52,2,1080,873,317,17,1,4,5,1,1,31,3,3,0,0,0,235,21,22,5,1,1,6.61,25000000,0.392760763777476,0.2265897794776614,0.2917626029759009,0.3037043820770127,0.3007222155183159,0.3481878594305567,0.6749154535106823,0.5770450585546121,0.4107164876944139,0.5729482977745363,0.4807558954138529,0.5884078487350669,0.31085259613709126,0.426809905780574
Ross Barkley,Ross Barkley,25,Centrocampista,Trequartista,Chelsea FC,Inghilterra,Inghilterra,689678.0,,489651.0,61834.6,12900000,11800000,702882,6817,50,87,51,19,25,6,801,3920,1110,41,167,154,35,116,93,40,1170,365,381,22,3,4,0,0,0,5,0,0,0,0,0,251,41,36,0,0,0,6.7,25000000,0.3915700285274324,0.38507549542920194,0.5152804026841509,0.4306419755469284,0.3968088327860689,0.3336003337270361,0.24113533807634388,0.2503615374544103,0.7365362139796336,0.5519966564424804,0.4184064854109955,0.4200591948399917,0.5204958901390487,0.43117453855325444
Simone Verdi,Simone Verdi,26,Attaccante,Ala destra,SSC Napoli,Italia,Italia,132188.0,,,22453.5,14400000,15300000,140047,1520,23,4,4,222,304,380,15,41,41,23,154,83,7,39,9,3,361,54,154,6,1,1,1,0,0,35,10,10,0,0,0,255,49,32,1,0,0,6.66,25000000,0.2404983155915693,0.1991270958335877,0.2840946308731313,0.24124001409942944,0.1713809785395488,0.1577520397480392,0.5623036346260886,0.20609345862025008,0.31343894699756725,0.4065939252501392,0.30292716396360553,0.4479807644200837,0.28057799095746466,0.2972583437688609
